transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
34b4e0a8-28df-4005-997e-98aaf46fb1aa,2025-08-19 08:57:29.531159,8,Tuesday,0,73.97,P2P,Peer,Mr. David Smith,mr.davidsmith@ibl,Kotak Mahindra Bank,26-35,Maharashtra,Sierra Cook,sierracook@ibl,HDFC Bank,Android,5G,0
bca17931-9da2-45e9-ae8d-b33d4aa13cec,2025-11-03 20:25:26.292246,20,Monday,0,229.04,P2M,Travel,Amy Rodriguez,amyrodriguez@oksbi,Bank of Baroda,36-45,Tamil Nadu,Robinson PLC,robinsonplc@ybl,Kotak Mahindra Bank,Android,WiFi,0
87d624dd-8f75-4c70-80e1-231c0626caa3,2025-04-07 16:48:36.865214,16,Monday,0,8.45,P2P,Peer,Allison Hill,allisonhill@okaxis,Canara Bank,26-35,Uttar Pradesh,Nicholas Butler,nicholasbutler@upi,Axis Bank,Android,WiFi,0
03816136-2dbe-4021-a9e9-888fda6e9d1d,2025-09-14 10:12:27.797182,10,Sunday,1,708.83,P2P,Peer,Daniel Hughes,danielhughes@ibl,Canara Bank,26-35,Gujarat,Richard Duffy,richardduffy@ybl,Axis Bank,iOS,WiFi,0
3149091c-fb92-481c-bc6c-513994d64c5b,2025-12-04 10:34:34.525722,10,Thursday,0,2058.84,P2P,Peer,Jennifer Jackson,jenniferjackson@ibl,State Bank of India,60+,Odisha,Tiffany Holder,tiffanyholder@ybl,Bank of Baroda,Android,5G,0
282430fa-ab96-4b52-bf8a-a403ce33e43c,2025-05-14 05:29:40.384003,5,Wednesday,0,565.1,P2M,Others,Eric Pruitt,ericpruitt@ibl,ICICI Bank,26-35,Tamil Nadu,"Green, Smith and Thornton","green,smithandthornton@ybl",HDFC Bank,Android,WiFi,0
96e02c82-4eb0-40f2-a6ba-e763c781a27d,2025-05-18 20:29:46.686480,20,Sunday,1,3910.8,P2P,Peer,Debbie Johnson,debbiejohnson@upi,HDFC Bank,26-35,Tamil Nadu,Logan Baker,loganbaker@okaxis,State Bank of India,Android,4G,0
bd56145e-2edd-418f-b49d-1b72739e840d,2025-02-16 20:54:50.682317,20,Sunday,1,191.59,P2P,Peer,Gregory Barnes,gregorybarnes@ibl,ICICI Bank,26-35,Bihar,Stephanie Bradshaw,stephaniebradshaw@upi,Punjab National Bank,iOS,4G,0
d9bcc1ff-dc59-45cf-b142-29c224c22afa,2025-04-08 17:15:46.404626,17,Tuesday,0,243.21,P2M,Grocery,Russell Brown,russellbrown@upi,Bank of Baroda,36-45,Uttar Pradesh,Murray Ltd,murrayltd@upi,ICICI Bank,Android,4G,0
49525f98-14c2-4bd8-8e03-46c1fc55478b,2025-08-29 21:58:50.743258,21,Friday,0,281.22,P2P,Peer,Peter Schneider,peterschneider@ybl,Axis Bank,36-45,Uttar Pradesh,John Gonzales,johngonzales@okaxis,Punjab National Bank,Android,4G,0
95f0f7d8-9006-4de5-bd7d-47548c66f3a9,2025-05-22 21:46:06.036839,21,Thursday,0,279.37,P2P,Peer,Lisa Ware,lisaware@okaxis,State Bank of India,26-35,Gujarat,Emily Moran,emilymoran@oksbi,State Bank of India,Android,4G,0
2b89a412-21d7-49f4-abfe-37e714020302,2025-05-22 06:11:13.976059,6,Thursday,0,286.41,P2P,Peer,Jason Alexander,jasonalexander@upi,State Bank of India,46-60,Odisha,Melissa Bauer,melissabauer@ybl,Kotak Mahindra Bank,Android,4G,0
81c2e30e-9874-406d-875f-45f405f108cc,2025-07-21 12:41:00.803216,12,Monday,0,528.8,P2P,Peer,Kimberly Robinson,kimberlyrobinson@okaxis,Bank of Baroda,26-35,Tamil Nadu,Tammie Velazquez,tammievelazquez@ibl,Axis Bank,iOS,4G,0
536d6c75-8d33-4e0b-ac36-dee986e162b0,2025-03-14 01:22:00.369320,1,Friday,0,74.77,P2M,Bill Payment,Peter Bray,peterbray@oksbi,Bank of Baroda,36-45,Bihar,"Ware, Smith and Estrada","ware,smithandestrada@ibl",Axis Bank,iOS,4G,0
f7041d96-6344-4fa0-9ae8-5d9f41652124,2025-05-11 08:07:34.423533,8,Sunday,1,526.23,P2P,Peer,Cheryl Blair,cherylblair@ybl,Yes Bank,46-60,Odisha,Kevin Fuller,kevinfuller@ybl,State Bank of India,Android,5G,0
c4521511-c3f2-4ff0-9ce5-f236b80cdedf,2025-08-26 22:10:45.541014,22,Tuesday,0,696.51,P2M,Grocery,Anthony Hanson,anthonyhanson@ybl,Axis Bank,46-60,Uttar Pradesh,"Rivera, Watts and Lawrence","rivera,wattsandlawrence@okaxis",Punjab National Bank,iOS,WiFi,0
c0c7d44f-9bf8-467c-bbc5-5419d9883bee,2025-03-07 16:48:55.335459,16,Friday,0,1845.42,P2P,Peer,Joel Gallegos,joelgallegos@ibl,State Bank of India,26-35,Gujarat,Timothy Berger,timothyberger@oksbi,HDFC Bank,Android,WiFi,0
eb300756-a2a8-46db-b714-aa8e97afe197,2025-12-30 15:51:34.476239,15,Tuesday,0,164.33,P2P,Peer,Elizabeth Rice,elizabethrice@ibl,State Bank of India,26-35,Gujarat,Brian Lopez,brianlopez@okaxis,HDFC Bank,Android,4G,0
9340e9ef-fc54-44b2-99e3-cc3e649b4cb7,2025-07-13 08:03:27.524787,8,Sunday,1,120.33,P2P,Peer,Amanda Richardson,amandarichardson@oksbi,State Bank of India,26-35,Karnataka,Victoria Miller,victoriamiller@ibl,ICICI Bank,Android,5G,0
9e3c2467-0c3e-400d-8110-6f997d96fcfd,2025-02-13 19:17:10.262510,19,Thursday,0,44.08,P2P,Peer,Bonnie Cruz,bonniecruz@ibl,State Bank of India,36-45,Maharashtra,Andrea Roberts,andrearoberts@ybl,Axis Bank,Android,WiFi,0
990a208d-d0ea-4cca-8d15-416bd6bd4645,2025-07-13 08:47:20.069000,8,Sunday,1,323.98,P2P,Peer,Shannon Holmes,shannonholmes@okaxis,ICICI Bank,36-45,Maharashtra,Steven Hebert,stevenhebert@upi,ICICI Bank,Android,5G,0
e489f0d9-edfc-4351-9811-64bf8ed72c61,2025-02-21 13:40:24.621654,13,Friday,0,1141.23,P2M,Others,Richard Ball,richardball@okaxis,Yes Bank,26-35,Uttar Pradesh,"Johnson, Kim and Johnson","johnson,kimandjohnson@okaxis",Canara Bank,Android,5G,0
14d70d9d-5d94-49d6-9971-d278f509235b,2025-01-08 13:29:55.627491,13,Wednesday,0,453.84,P2P,Peer,Amanda Bean,amandabean@ybl,ICICI Bank,46-60,Delhi,Melissa Avery,melissaavery@ybl,State Bank of India,iOS,5G,0
14dcdc5c-d6e3-431e-a617-1e70fad95a57,2025-10-17 21:41:33.932804,21,Friday,0,208.15,P2M,Food Delivery,David Cox,davidcox@okaxis,HDFC Bank,26-35,Rajasthan,Ayala and Sons,ayalaandsons@okaxis,HDFC Bank,Android,WiFi,0
b9cb4e8e-57fb-464d-b965-2b8533a6f288,2025-03-24 13:48:56.776259,13,Monday,0,459.12,P2M,Food Delivery,John Chen,johnchen@oksbi,Punjab National Bank,26-35,Maharashtra,Jackson-Orozco,jackson-orozco@upi,State Bank of India,Android,4G,0
3e65d388-da19-4825-92b1-226735c10ccc,2025-11-18 17:45:22.101428,17,Tuesday,0,1064.32,P2M,Grocery,Karen King,karenking@ybl,Bank of Baroda,36-45,Tamil Nadu,"Davenport, Smith and Macias","davenport,smithandmacias@okaxis",ICICI Bank,Android,4G,0
a45c2daf-2444-4110-a415-af5905da79d9,2025-06-12 03:41:20.102952,3,Thursday,0,52.35,P2P,Peer,Christine Miller,christinemiller@upi,Canara Bank,18-25,Delhi,Kathleen Hester,kathleenhester@upi,ICICI Bank,Web,WiFi,0
7c58be4d-ae92-4f7c-ae35-d6bc50e10570,2025-12-17 20:40:14.240641,20,Wednesday,0,316.23,P2M,Bill Payment,Ricky Rojas,rickyrojas@upi,ICICI Bank,36-45,Karnataka,"Rodriguez, Alvarez and Acosta","rodriguez,alvarezandacosta@upi",State Bank of India,Android,4G,0
cf9f7465-7121-4c09-a917-a3f8903d2da2,2025-08-11 16:52:55.368382,16,Monday,0,62.89,P2P,Peer,Mr. Brian Meyers,mr.brianmeyers@upi,Kotak Mahindra Bank,18-25,Uttar Pradesh,Sharon Mathis,sharonmathis@ibl,Kotak Mahindra Bank,Android,5G,0
9bf815bf-53cf-46a9-b302-45a7ee961e10,2025-12-13 04:01:35.054805,4,Saturday,1,173.38,P2P,Peer,Tony Perez,tonyperez@ybl,Axis Bank,46-60,Karnataka,Aaron Simmons,aaronsimmons@ybl,HDFC Bank,Android,5G,0
ec9bd681-93b2-4048-a0a4-e655375e1827,2025-03-25 11:44:06.780798,11,Tuesday,0,317.42,P2M,Others,Elizabeth Le,elizabethle@ibl,State Bank of India,18-25,West Bengal,"Simpson, Wu and Bauer","simpson,wuandbauer@oksbi",HDFC Bank,Android,5G,0
5932f632-320a-44e0-8fda-dfc77ca010cf,2025-08-15 10:23:34.687509,10,Friday,0,170.84,P2P,Peer,Margaret Torres,margarettorres@ybl,Axis Bank,46-60,Odisha,Jeremy Morris,jeremymorris@ybl,State Bank of India,Web,WiFi,0
f7dcb7a7-f47f-4350-b429-a77f783eca03,2025-06-28 18:06:22.085598,18,Saturday,1,907.22,P2M,Others,Erin Morrison,erinmorrison@upi,HDFC Bank,18-25,Maharashtra,"Hernandez, Munoz and Rivera","hernandez,munozandrivera@upi",HDFC Bank,Android,4G,0
b313e466-0f32-4a5e-b26c-28de88ab2715,2025-06-09 17:59:13.007582,17,Monday,0,506.46,P2M,Recharge,Angela Stewart,angelastewart@upi,HDFC Bank,18-25,Uttar Pradesh,Sharp and Sons,sharpandsons@okaxis,ICICI Bank,Android,WiFi,0
802eb9f5-3ddd-411d-8676-3f912fca290c,2025-08-02 20:59:58.034139,20,Saturday,1,564.26,P2P,Peer,Megan Grimes,megangrimes@oksbi,State Bank of India,18-25,West Bengal,Michael Perry,michaelperry@okaxis,ICICI Bank,Android,WiFi,0
709b695d-1fa4-41d0-a149-169670722944,2025-09-14 10:48:40.131856,10,Sunday,1,363.37,P2P,Peer,Troy Norton,troynorton@okaxis,ICICI Bank,26-35,Karnataka,Mrs. Beth Taylor,mrs.bethtaylor@ibl,State Bank of India,Android,4G,0
f056efdf-c5da-4d34-beae-cd1baeb81b6a,2025-07-27 09:18:37.072965,9,Sunday,1,156.27,P2P,Peer,Mrs. Pamela Jackson,mrs.pamelajackson@okaxis,Axis Bank,36-45,Maharashtra,Lisa Bell,lisabell@upi,ICICI Bank,Android,WiFi,0
e4aa254b-2b5c-46f2-8599-4805731b5818,2025-08-18 05:49:53.331255,5,Monday,0,61.87,P2P,Peer,Sarah Blake,sarahblake@upi,Axis Bank,26-35,Gujarat,Rebecca Payne,rebeccapayne@oksbi,ICICI Bank,Android,WiFi,0
6a16be45-6c64-48a1-880e-cfd36bd4dcb6,2025-07-05 16:09:05.653960,16,Saturday,1,46.48,P2P,Peer,James Cooper,jamescooper@okaxis,State Bank of India,18-25,Uttar Pradesh,Joseph Alexander,josephalexander@okaxis,HDFC Bank,Android,4G,0
1f406306-4ef0-4b8a-945e-0dfc451209bd,2025-12-03 20:37:13.164247,20,Wednesday,0,1071.7,P2P,Peer,Todd Bruce,toddbruce@okaxis,ICICI Bank,36-45,Maharashtra,Felicia Brooks,feliciabrooks@ibl,State Bank of India,Android,WiFi,0
0814bc7a-b7c0-450a-b796-eef8e8e6f092,2025-01-15 21:29:57.689517,21,Wednesday,0,1186.29,P2P,Peer,Mathew Hall Jr.,mathewhalljr.@ybl,ICICI Bank,26-35,West Bengal,Paula Shields,paulashields@ybl,HDFC Bank,Android,5G,0
9730744f-c29b-47e4-89a7-2c2bcc57661d,2025-05-06 16:10:55.847633,16,Tuesday,0,906.61,P2P,Peer,Phillip Guzman,phillipguzman@okaxis,Kotak Mahindra Bank,26-35,Uttar Pradesh,David Jacobson,davidjacobson@ybl,Punjab National Bank,Android,4G,0
6121ef91-9c82-4051-af5b-e1f0f1e4c549,2025-04-09 21:02:20.135698,21,Wednesday,0,2041.5,P2P,Peer,Patrick Wilson,patrickwilson@okaxis,Punjab National Bank,26-35,Rajasthan,Megan Brooks,meganbrooks@okaxis,Kotak Mahindra Bank,Android,WiFi,0
e17f3c48-5758-47e0-a70d-3ad371411777,2025-04-08 10:47:15.675752,10,Tuesday,0,3043.79,P2P,Peer,Jacob Miller,jacobmiller@okaxis,State Bank of India,60+,Maharashtra,John Hickman,johnhickman@ybl,ICICI Bank,Android,WiFi,0
90041234-0844-4395-96f6-bd79b38579cc,2025-06-22 11:24:14.415642,11,Sunday,1,92.17,P2P,Peer,Michael Campos,michaelcampos@upi,ICICI Bank,18-25,Tamil Nadu,Elizabeth Allen,elizabethallen@ibl,Bank of Baroda,Android,5G,0
84ed3b4e-0227-4ca6-bfb5-60c2211e9b3c,2025-10-26 13:11:54.056359,13,Sunday,1,1196.67,P2P,Peer,Colton Mitchell,coltonmitchell@ibl,Axis Bank,46-60,Karnataka,Lisa Ward,lisaward@oksbi,State Bank of India,Android,5G,0
a2091402-8513-4c7b-b5b9-ef7eb6c56beb,2025-11-05 11:17:28.784920,11,Wednesday,0,62.8,P2P,Peer,Alexis Stewart,alexisstewart@upi,ICICI Bank,26-35,Karnataka,Christopher Wright,christopherwright@upi,Axis Bank,Web,5G,0
f60746eb-60c8-410d-a763-6ef4a9cad1e7,2025-07-28 12:27:25.314533,12,Monday,0,192.79,P2P,Peer,Karen Welch,karenwelch@okaxis,State Bank of India,18-25,Maharashtra,Rebecca George,rebeccageorge@oksbi,Axis Bank,Android,WiFi,0
a49443ca-f7ee-463e-a544-e7371c989050,2025-12-04 12:38:05.536021,12,Thursday,0,601.36,P2P,Peer,Robert West,robertwest@okaxis,Bank of Baroda,36-45,Bihar,Debra Gill,debragill@ybl,State Bank of India,Android,4G,0
4ba3ff01-a7e0-4d72-874c-9214801257cd,2025-10-19 20:34:28.941814,20,Sunday,1,8.78,P2P,Peer,Lawrence Reyes,lawrencereyes@okaxis,State Bank of India,18-25,West Bengal,Gina Lee,ginalee@oksbi,Bank of Baroda,Android,4G,0
646a79eb-cb70-45ee-91f0-70bd37733c8f,2025-08-06 04:30:27.750331,4,Wednesday,0,1213.95,P2P,Peer,Daniel Dunlap,danieldunlap@okaxis,Yes Bank,26-35,Uttar Pradesh,Angela Flores,angelaflores@upi,State Bank of India,Android,WiFi,0
6314bbe0-6ec7-4dea-b350-6f15444f12f9,2025-04-16 11:37:36.101710,11,Wednesday,0,479.87,P2P,Peer,Brenda Hall,brendahall@oksbi,Punjab National Bank,26-35,West Bengal,Timothy Hale,timothyhale@ybl,ICICI Bank,Android,5G,0
e2d56b53-54fc-4a43-8cf3-160fe4695aed,2025-01-18 12:09:50.133444,12,Saturday,1,1353.02,P2P,Peer,Gary Barrett,garybarrett@okaxis,Punjab National Bank,26-35,Uttar Pradesh,Jennifer Bright,jenniferbright@oksbi,Bank of Baroda,Android,4G,0
6ac46d77-f8b5-4c9e-ae4f-23315070dd0c,2025-01-21 01:21:51.432944,1,Tuesday,0,58.58,P2P,Peer,Michael Miller,michaelmiller@ybl,State Bank of India,18-25,Tamil Nadu,Jessica Wilson,jessicawilson@oksbi,ICICI Bank,Android,WiFi,0
b6793e3f-7fcf-4a6a-9278-3340484aad22,2025-09-27 21:32:41.694545,21,Saturday,1,152.79,P2P,Peer,Jessica Meadows,jessicameadows@okaxis,Bank of Baroda,36-45,Uttar Pradesh,Susan Reeves,susanreeves@ibl,ICICI Bank,iOS,4G,0
d2f10430-b07a-4eb0-819a-53e5f8f5418f,2025-03-30 18:17:51.802141,18,Sunday,1,793.24,P2P,Peer,Allison Jones,allisonjones@oksbi,Axis Bank,18-25,West Bengal,Mariah Brooks,mariahbrooks@okaxis,HDFC Bank,Android,4G,0
504874c0-9e42-47d1-82f4-3f075802d919,2025-07-18 06:05:18.411830,6,Friday,0,238.2,P2P,Peer,Deanna Garcia,deannagarcia@upi,ICICI Bank,46-60,Tamil Nadu,Terry Glenn,terryglenn@upi,Axis Bank,Android,5G,0
26d13f17-75a9-4b90-a790-f7a71f681041,2025-06-15 21:27:04.762097,21,Sunday,1,360.92,P2M,Others,Daniel Pratt,danielpratt@ibl,Bank of Baroda,18-25,Maharashtra,Rodriguez and Sons,rodriguezandsons@upi,State Bank of India,Android,5G,0
39fe0b84-ebe7-43b8-8a7e-6afd18eeff42,2025-10-05 21:16:13.993356,21,Sunday,1,172.45,P2P,Peer,Rebecca Porter,rebeccaporter@ibl,State Bank of India,26-35,Karnataka,Diana Hunt,dianahunt@okaxis,HDFC Bank,iOS,5G,0
ba2f3cb0-a9e0-42ed-acdd-17f8fd72f2af,2025-01-02 11:50:16.807365,11,Thursday,0,1069.59,P2P,Peer,Stacie Richardson,stacierichardson@upi,State Bank of India,18-25,West Bengal,Wesley Scott,wesleyscott@okaxis,State Bank of India,Android,4G,0
eebb241f-5143-4b2a-9210-d02a9f68ad2a,2025-11-02 11:53:11.040638,11,Sunday,1,564.17,P2P,Peer,Timothy Murray,timothymurray@oksbi,Punjab National Bank,36-45,Maharashtra,Brian Young,brianyoung@ybl,State Bank of India,Android,WiFi,0
2107773b-c96a-408d-a208-feb31afe6a48,2025-01-17 11:48:51.752213,11,Friday,0,136.11,P2M,Recharge,Mr. Michael Diaz IV,mr.michaeldiaziv@oksbi,State Bank of India,26-35,Uttar Pradesh,Jackson-Ruiz,jackson-ruiz@oksbi,ICICI Bank,Android,WiFi,0
849e749c-90e9-4a34-b133-303119a11a68,2025-10-08 13:36:22.493922,13,Wednesday,0,398.46,P2P,Peer,Rodney Lam,rodneylam@oksbi,ICICI Bank,26-35,Maharashtra,Daniel Morgan,danielmorgan@upi,HDFC Bank,iOS,5G,0
32a9ba18-0bf9-4f41-8002-31addfeadbc6,2025-10-25 12:02:52.244111,12,Saturday,1,565.74,P2M,Grocery,Jason Garza,jasongarza@ybl,State Bank of India,60+,Gujarat,Hernandez LLC,hernandezllc@upi,State Bank of India,iOS,WiFi,0
62b05760-ef31-4a96-bb93-a68618189c01,2025-06-12 08:53:12.635109,8,Thursday,0,338.67,P2M,Bill Payment,Kelly Lin,kellylin@okaxis,State Bank of India,46-60,Maharashtra,Patterson Inc,pattersoninc@oksbi,HDFC Bank,Android,4G,0
930b4f8b-c440-4303-a1df-1511d443f6fe,2025-06-28 18:37:47.014013,18,Saturday,1,593.03,P2M,Food Delivery,Alejandro Collier MD,alejandrocolliermd@ibl,ICICI Bank,26-35,Maharashtra,Rivas and Sons,rivasandsons@ybl,State Bank of India,Android,WiFi,0
0f63364e-01c5-453c-bfb9-57c0a4d9b7d0,2025-10-08 01:58:55.421173,1,Wednesday,0,1319.36,P2M,Others,Christine Meyer,christinemeyer@ybl,ICICI Bank,46-60,Maharashtra,Wilson LLC,wilsonllc@okaxis,HDFC Bank,Android,5G,0
60b440d9-caf5-4f30-872e-6267a2652759,2025-04-27 00:20:02.795226,0,Sunday,1,293.73,P2P,Peer,Heather Howell,heatherhowell@okaxis,ICICI Bank,18-25,Maharashtra,Erica Arias,ericaarias@upi,Kotak Mahindra Bank,iOS,4G,0
18c3ef04-c2b6-473d-8e71-bdb280ebf94b,2025-04-28 12:39:03.628339,12,Monday,0,562.48,P2M,Others,Jeffrey Bright,jeffreybright@okaxis,Bank of Baroda,60+,Odisha,Sanchez Inc,sanchezinc@okaxis,Bank of Baroda,iOS,4G,0
ee6508d2-9a65-451a-a803-31eedc75214a,2025-03-09 18:16:01.031456,18,Sunday,1,83.47,P2P,Peer,Sandra Holland,sandraholland@okaxis,Axis Bank,26-35,Maharashtra,Andre Johnson,andrejohnson@ybl,Bank of Baroda,Android,4G,0
93ebcf19-ca51-4b70-8013-ea75239c866c,2025-10-09 11:32:44.121690,11,Thursday,0,454.17,P2M,Food Delivery,Crystal Mcdowell,crystalmcdowell@upi,HDFC Bank,18-25,Tamil Nadu,Harding-Smith,harding-smith@oksbi,HDFC Bank,Android,WiFi,0
8f23a9e9-09b0-4af6-9cb1-42f1a789e598,2025-04-09 02:38:51.961151,2,Wednesday,0,174.46,P2M,Grocery,William Jones,williamjones@upi,ICICI Bank,60+,Tamil Nadu,Benson Group,bensongroup@oksbi,Punjab National Bank,Android,4G,0
207c2ebd-501d-487c-8baa-334d822a5e55,2025-05-16 12:53:09.496696,12,Friday,0,1398.25,P2P,Peer,Mary Moore,marymoore@okaxis,HDFC Bank,36-45,Bihar,Michael Lopez,michaellopez@okaxis,Punjab National Bank,Android,5G,0
74b70576-cc39-42ed-b88a-b34a11d5a3eb,2025-10-25 19:01:54.887676,19,Saturday,1,1012.2,P2P,Peer,Anthony Johnson,anthonyjohnson@ybl,State Bank of India,26-35,Gujarat,Todd Wilson,toddwilson@ibl,Axis Bank,Android,5G,0
93d66ca5-89b1-4213-9b4d-7196aa009264,2025-09-15 07:20:42.828254,7,Monday,0,396.64,P2P,Peer,Faith Bailey,faithbailey@okaxis,HDFC Bank,26-35,West Bengal,Karen Browning,karenbrowning@ybl,State Bank of India,Android,5G,0
33428d29-bf5a-44ea-99b4-1377c887bc25,2025-03-28 11:21:30.987112,11,Friday,0,377.52,P2P,Peer,Victoria Williams,victoriawilliams@ybl,HDFC Bank,26-35,Maharashtra,Caroline Taylor,carolinetaylor@oksbi,Axis Bank,Android,5G,0
aaf00057-8783-454e-a217-cc5dc9ab1d4a,2025-09-12 10:16:39.925413,10,Friday,0,151.98,P2M,Grocery,Aaron Rhodes,aaronrhodes@oksbi,State Bank of India,26-35,Bihar,"Jackson, Palmer and West","jackson,palmerandwest@upi",Punjab National Bank,Android,5G,0
17084fe7-84ef-4ba5-b31c-deff0591a4f8,2025-04-28 19:08:20.982637,19,Monday,0,1364.21,P2P,Peer,Ryan Wong,ryanwong@ibl,Punjab National Bank,26-35,Maharashtra,Jaclyn Weiss,jaclynweiss@upi,Bank of Baroda,iOS,4G,0
a82e3606-c97a-47ee-90ea-8ae09d1fe0c0,2025-06-25 11:59:05.986761,11,Wednesday,0,318.69,P2P,Peer,Denise David,denisedavid@ybl,State Bank of India,46-60,West Bengal,David Harris,davidharris@oksbi,HDFC Bank,Android,WiFi,0
bbc9ac32-72d9-4aab-ae16-a19933ba15a2,2025-03-12 20:43:42.246987,20,Wednesday,0,281.24,P2P,Peer,Sarah May,sarahmay@okaxis,Kotak Mahindra Bank,36-45,West Bengal,Tracy Owen,tracyowen@okaxis,Punjab National Bank,Android,5G,0
ffc17c73-e834-401d-9c60-29fcbc043313,2025-10-14 19:06:43.393574,19,Tuesday,0,606.5,P2P,Peer,Zachary Adkins,zacharyadkins@ybl,ICICI Bank,36-45,Maharashtra,James Gomez,jamesgomez@ibl,ICICI Bank,Android,WiFi,0
18a3f7dc-34a1-42a1-92dc-511fe3280ad5,2025-12-18 19:54:24.637549,19,Thursday,0,1271.16,P2P,Peer,Diane Petersen,dianepetersen@upi,State Bank of India,26-35,West Bengal,Nicole Stephens,nicolestephens@upi,State Bank of India,Android,5G,0
defa2efe-b842-4584-8fda-21074c5906a6,2025-04-19 21:08:03.506182,21,Saturday,1,1169.96,P2M,Recharge,Lynn Moore,lynnmoore@upi,Punjab National Bank,36-45,Delhi,"Bates, Frey and Castillo","bates,freyandcastillo@oksbi",HDFC Bank,Android,WiFi,0
432faf45-0919-4109-861e-c8d6040c64ab,2025-02-11 03:51:38.807092,3,Tuesday,0,232.42,P2P,Peer,Gregory Hughes,gregoryhughes@oksbi,Axis Bank,36-45,Tamil Nadu,Hannah Cervantes,hannahcervantes@oksbi,Bank of Baroda,Android,WiFi,0
9f0299f7-d6b7-47bd-991e-c9dbf58d8cab,2025-09-09 19:03:33.270809,19,Tuesday,0,1224.93,P2M,Healthcare,Mary Scott,maryscott@upi,State Bank of India,18-25,Tamil Nadu,Solomon-Rodriguez,solomon-rodriguez@ybl,HDFC Bank,Android,WiFi,0
d1265aed-13ce-48a3-bd86-d6cb0d19c9c3,2025-12-21 22:25:36.989654,22,Sunday,1,338.21,P2P,Peer,Cynthia Vincent,cynthiavincent@okaxis,State Bank of India,26-35,Bihar,Casey Perez,caseyperez@upi,ICICI Bank,Android,4G,0
36f95fc5-e074-4d49-83e1-c28645d7cd60,2025-12-07 21:40:17.638004,21,Sunday,1,270.46,P2P,Peer,Alexander Schultz,alexanderschultz@ibl,Bank of Baroda,18-25,Tamil Nadu,Jorge Ramos,jorgeramos@ybl,ICICI Bank,iOS,5G,0
4812742a-06ca-43f5-a152-e19fbd94678f,2025-02-11 17:35:10.193744,17,Tuesday,0,525.44,P2P,Peer,Christopher Bowen,christopherbowen@okaxis,State Bank of India,26-35,Rajasthan,Brian Chang,brianchang@ybl,State Bank of India,Android,4G,0
1c6c421f-14ea-461a-9ba7-2ab67e9add25,2025-02-12 20:57:06.472324,20,Wednesday,0,77.94,P2P,Peer,Brian Jones,brianjones@ybl,State Bank of India,18-25,Maharashtra,Kevin Conway,kevinconway@upi,ICICI Bank,iOS,4G,0
1427f50b-b1ca-4799-8ca3-630ed8e0462f,2025-10-16 07:30:29.878706,7,Thursday,0,30.88,P2M,Others,Rebecca Figueroa,rebeccafigueroa@okaxis,HDFC Bank,26-35,Delhi,Coffey-Foster,coffey-foster@upi,Punjab National Bank,Android,WiFi,0
0a09046c-ee3b-473a-93e1-315fdeb8eb0a,2025-10-13 21:50:21.169532,21,Monday,0,187.31,P2P,Peer,Robert Ramirez,robertramirez@okaxis,HDFC Bank,26-35,Uttar Pradesh,Laura Decker,lauradecker@ybl,State Bank of India,Android,WiFi,0
d429c39f-feab-4a52-9eba-5f364814c0a6,2025-01-05 13:53:42.144750,13,Sunday,1,220.15,P2M,Grocery,Chad Jones,chadjones@ybl,Axis Bank,26-35,Uttar Pradesh,Hudson-Duran,hudson-duran@upi,Axis Bank,iOS,4G,0
1d85e4d0-622d-4b5f-9674-fa8a7307ac2a,2025-05-17 17:18:10.768964,17,Saturday,1,964.35,P2P,Peer,Mr. Richard Hodges,mr.richardhodges@oksbi,State Bank of India,36-45,Karnataka,Jennifer Mitchell,jennifermitchell@oksbi,ICICI Bank,Android,WiFi,0
8b999ca4-a765-40cf-a41e-b465a88fe94b,2025-06-11 13:30:11.366230,13,Wednesday,0,367.37,P2M,Recharge,Ariana Cordova,arianacordova@ybl,HDFC Bank,26-35,West Bengal,Ashley Ltd,ashleyltd@oksbi,ICICI Bank,Android,WiFi,0
bc3382ca-e8f0-4490-8c63-6c635572866a,2025-04-20 20:33:01.473123,20,Sunday,1,622.05,P2P,Peer,Krista Henderson,kristahenderson@ibl,ICICI Bank,26-35,Uttar Pradesh,Christopher Higgins,christopherhiggins@oksbi,State Bank of India,Android,5G,0
8832450c-b6b6-4c84-a967-7950afdf9362,2025-10-17 17:05:43.087367,17,Friday,0,813.96,P2M,Bill Payment,James Cervantes,jamescervantes@ibl,HDFC Bank,26-35,Gujarat,Poole-Fowler,poole-fowler@ibl,HDFC Bank,Android,WiFi,0
b5ca2d63-54c0-452f-b238-254dffc127c2,2025-12-07 09:30:03.110566,9,Sunday,1,213.29,P2P,Peer,David Carroll,davidcarroll@upi,HDFC Bank,18-25,Rajasthan,Samantha Morris,samanthamorris@okaxis,Punjab National Bank,Android,5G,0
8d7a173a-e63c-4d02-851f-d12de865e796,2025-08-28 00:06:20.064879,0,Thursday,0,543.07,P2P,Peer,Allison Gray,allisongray@oksbi,State Bank of India,26-35,Uttar Pradesh,Kelly James,kellyjames@okaxis,Axis Bank,Android,4G,0
