sender_upi_id,income_stability,txn_freq_norm,network_centrality,nsf_frequency,time_to_zero_norm,debt_to_income,affordability_index,bill_payment_latency,default
janerivera@okaxis,0.6046756075898223,0.09,0.18,0.0,0.0,0.14032764373400625,0.749605828562637,8.249717997625067,0
janesharp@ybl,0.4034690265591234,0.07,0.14,0.0,0.0,0.1450239186236378,0.8508326765017452,3.248306778541087,0
janetbell@upi,0.7263189452074637,0.09,0.18,0.0,0.0,0.3222858102672872,0.5335559299082137,2.4404165740039767,1
janetbrown@ibl,0.7059382163862923,0.08,0.16,0.0,0.0,0.1312717931190448,0.8151326272023816,7.755284312407325,0
janetcohen@upi,1.1548410535085023,0.11,0.22,0.0,0.0,0.08362374948273842,0.7763022044891853,7.994310801641072,1
janetesparza@ibl,0.35754053991142964,0.09,0.18,0.0,0.0,0.033875336750122734,0.6878244399644251,-10.0,0
janetgarcia@okaxis,0.5030590849169774,0.14,0.28,0.0,0.0,0.18667724835376337,0.7555002370096335,6.21496577366667,0
janethart@upi,0.7620880804634522,0.08,0.16,0.0,0.0,0.19285283956793675,0.6058210441722112,3.1398327198931333,1
janetjohnson@ibl,0.5873510135587446,0.07,0.14,0.0,0.0,0.3363634841611629,0.5902662364680761,-3.5557191089348805,0
janetmyers@ybl,0.7490177120236737,0.09,0.18,0.0,0.0,0.0884954785784256,0.6614781550544274,7.4010706981208845,1
janetpeterson@ybl,0.910428801154148,0.08,0.16,0.0,0.0,0.15239650946735997,0.8340928767295891,14.230940067791327,1
janetphillips@upi,1.1198820838835288,0.05,0.1,0.0,0.0,0.3233622955574764,0.5328638075155973,5.783979734138904,1
janetsmith@ibl,1.0379896230111336,0.08,0.16,0.0,0.0,0.32944944429958944,0.5149421964455272,8.50214221128432,1
janetstewart@ybl,0.5130296041392307,0.11,0.22,0.0,0.0,0.1538444303915073,0.6250897449879272,12.020595459822019,0
janettaylor@oksbi,0.25474351057444444,0.05,0.1,0.0,0.0,0.18364960931467236,0.8031260515161819,-1.1513107536002583,0
janettorres@ibl,0.7494384655484103,0.05,0.1,0.0,0.0,0.12131435633971317,0.8027418300075623,-6.2878572258345855,0
janeward@ybl,0.3539383349443475,0.04,0.08,0.0,0.0,0.37302195136772487,0.5783861630691964,6.284330316547509,1
janewebb@ybl,0.8567153132660603,0.07,0.14,0.0,0.0,0.047457506296632125,0.80949096547155,1.761942317792745,0
janewheeler@ibl,0.986820039416009,0.08,0.16,0.0,0.0,0.373499769200588,0.5277752816712438,-3.8708672618577147,1
janicearmstrong@oksbi,0.8431443942946883,0.04,0.08,0.0,0.0,0.2735465807341373,0.5324949859350154,2.609150319321034,1
janicebarron@ibl,0.6950857927700077,0.1,0.2,0.0,0.0,0.21262886107469248,0.6834006135618631,6.637736868953101,1
janicebryan@oksbi,0.5154181506687756,0.1,0.2,0.0,0.0,0.013063624313798351,0.7639627242142839,2.2551416761782,0
janicecross@okaxis,0.7264052443552761,0.12,0.24,0.0,0.0,0.19023847672880334,0.8042094742335767,-0.9341381536751867,0
janicemyers@oksbi,0.5833442581875701,0.09,0.18,0.0,0.0,0.16309924200109294,0.7858282883510825,1.8824646985174487,0
janicepowers@okaxis,0.7740990856622414,0.08,0.16,0.0,0.0,0.06448752479004903,0.7707664999888972,2.9026176734932725,0
janicestanley@ibl,0.20463653918626137,0.03,0.06,0.0,0.0,0.2625638414002628,0.549686665953956,-6.6474113131304104,0
janicevillanueva@ibl,0.4766731556286075,0.07,0.14,0.0,0.0,0.38846036294731434,0.5721561831463751,2.286125234146534,0
jaredchristian@ybl,0.9516589069451848,0.1,0.2,0.0,0.0,0.22487552442581005,0.5709691915621607,-3.721702360724459,0
jaredfinley@ybl,0.5284044719701689,0.04,0.08,0.0,0.0,0.28590131057757834,0.5404299781664009,6.295129760105481,1
jaredgomez@ybl,0.46796288882898696,0.05,0.1,0.0,0.0,0.027380181026406714,0.7425525875847926,-4.80521287793389,0
jaredhughes@okaxis,0.5608114410549464,0.1,0.2,0.0,0.0,0.1670667983267979,0.7222090518668339,8.06346102275468,0
jaredkennedy@oksbi,0.22718770846154795,0.12,0.24,0.0,0.0,0.046543394065798355,0.8925469339514164,0.9541746539302927,0
jaredmorganjr.@oksbi,0.3157409219133834,0.04,0.08,0.0,0.0,0.24511833421460416,0.5995983278196262,0.2851214661399393,0
jaredrosales@ibl,0.5307643170152893,0.12,0.24,0.0,0.0,0.37539286328566185,0.45309060677822377,4.472272986509861,0
jaredross@upi,0.3807666342283092,0.07,0.14,0.0,0.0,0.2647110929886554,0.617173228640821,-1.33017222611696,0
jaredsellers@upi,0.48945579258462624,0.12,0.24,0.0,0.0,0.030721219325768614,0.8960333611803842,4.39372877065032,0
jaredstewart@okaxis,0.34667681440325854,0.08,0.16,0.0,0.0,0.14186648199403315,0.6577586146491676,-0.6605438734418532,1
jaredwaters@oksbi,0.9040957066500613,0.06,0.12,0.0,0.0,0.22026535177634063,0.5972590907869301,0.2163274383761533,1
jasminebender@ibl,0.5233932021178934,0.07,0.14,0.0,0.0,0.1612831024533009,0.825438422377274,5.026770846645677,0
jasminebowers@ybl,0.43026502743097383,0.1,0.2,0.0,0.0,0.333457604190069,0.6573748504404493,-2.6929036686719137,0
jasminechaney@okaxis,0.7141303928470725,0.1,0.2,0.0,0.0,0.3258684018839957,0.6722033927313457,-3.3216865088117844,0
jasminedavis@upi,0.4054294748998986,0.05,0.1,0.0,0.0,0.2447324080412886,0.7116870510922129,4.241127537051709,0
jasminefox@ybl,0.8866204142583797,0.05,0.1,0.0,0.0,0.1493831780530821,0.6434535613383502,2.865500737553077,0
jasminegross@okaxis,0.7673818819534893,0.09,0.18,0.0,0.0,0.10213454950529766,0.6856050804469859,3.84346372404696,0
jasminehale@oksbi,0.8946664112180656,0.08,0.16,0.0,0.0,0.04234972728525173,0.7681002294988316,4.6381961836071035,0
jasminehall@ibl,0.3780648361061317,0.08,0.16,0.0,0.0,0.14195907339462163,0.6825198682143757,3.2868777690349065,0
jasmineherrera@okaxis,0.6609366701243558,0.1,0.2,0.0,0.0,0.16526900688308782,0.8238447025613699,6.040463119835344,1
jasminekelly@ybl,0.5190259475007755,0.04,0.08,0.0,0.0,0.27032917004162943,0.6834988613672122,3.4871814348932926,1
jasminemcdonald@okaxis,0.8180710708475956,0.1,0.2,0.0,0.0,0.2632639297190294,0.675736266912472,-7.036519498376515,0
jasminepeterson@okaxis,0.6100912308371987,0.06,0.12,0.0,0.0,0.02804325585650278,0.7345941838362389,-5.739422973309278,0
jasmineroberts@ibl,0.23697513017395527,0.04,0.08,0.0,0.0,0.15810372617246313,0.8190452454926912,12.639745901210414,0
jasminesmith@upi,0.38782282640421895,0.09,0.18,0.0,0.0,0.07271154688694477,0.879404310256258,3.000359335294315,0
jasminewalker@ibl,0.5681241833488273,0.04,0.08,0.0,0.0,0.06272508212672227,0.7021056605286728,7.751208258585484,0
jasminward@upi,0.40404102061058095,0.07,0.14,0.0,0.0,0.3309208598948984,0.6432199670516281,1.2714804718646204,0
jasonadkins@ybl,0.834759067222768,0.09,0.18,0.0,0.0,0.016766086686503014,0.768568642492097,2.709924528030348,0
jasonalexander@oksbi,0.28111229266630405,0.07,0.14,0.0,0.0,0.16767315036084854,0.6028218129812728,0.7331767286457822,0
jasonali@upi,0.30327352018615383,0.06,0.12,0.0,0.0,0.06728146230660728,0.8366920787622756,15.329636657306825,0
jasonandrade@ybl,0.910834977031321,0.11,0.22,0.0,0.0,0.35173208627138963,0.5809397143675648,4.266212111820712,1
jasonarnold@ibl,0.7591785530443512,0.05,0.1,0.0,0.0,0.22281620531001406,0.566162542112516,0.3257104724690123,1
jasonavery@oksbi,0.486420929808429,0.07,0.14,0.0,0.0,0.09255225455073922,0.7220158283600586,-5.257698567150953,0
jasonbaker@ybl,0.8648697247629272,0.08,0.16,0.0,0.0,0.20097091486655058,0.7973066490384048,12.868667213679261,1
jasonballard@upi,0.7541344047946569,0.08,0.16,0.0,0.0,0.29259454388124634,0.63916063702866,2.1836080738584833,1
jasonbarrett@upi,0.5320487986577673,0.11,0.22,0.0,0.0,0.38324720356777353,0.5668097276850566,6.721145597807986,1
jasonbentley@upi,0.43469905405127707,0.16,0.32,0.0,0.0,0.08817840169816758,0.6965178927110244,7.2799864515327295,0
jasonbrown@okaxis,1.0373892095042654,0.04,0.08,1.0,0.5,0.3544727088517381,0.4671258968696454,0.6858473828481473,1
jasonburns@ibl,0.33769372509174433,0.07,0.14,1.0,0.5,0.3737216456669961,0.4904201084019975,6.36226387693078,0
jasoncampbell@oksbi,0.735820549168877,0.09,0.18,0.0,0.0,0.3665682178128265,0.49070029184595143,-0.020691433758087463,1
jasoncarney@oksbi,0.296860559778505,0.07,0.14,0.0,0.0,0.25416574274476395,0.5745632876311717,-1.9521318101970788,0
jasoncarpenter@upi,1.0504997435880605,0.08,0.16,0.0,0.0,0.2519282617738831,0.566908434945672,8.822323462561062,1
jasoncastro@oksbi,0.8183748152794575,0.04,0.08,0.0,0.0,0.16128425327352913,0.7317180171905304,2.2090531008890033,0
jasonchavez@upi,0.5963507429508137,0.09,0.18,0.0,0.0,0.3009591529215152,0.558135912459498,5.5925641680132765,1
jasonclark@upi,0.30035278903973567,0.07,0.14,0.0,0.0,0.21251760734037278,0.7450398514385473,5.054604969408855,0
jasonclarke@ibl,0.7093841769897529,0.06,0.12,0.0,0.0,0.2709752284913178,0.5505480073358179,6.189659800276445,0
jasoncunningham@ybl,0.8096302426945209,0.06,0.12,0.0,0.0,0.1713831615395182,0.6955311312802116,-4.782684671008124,0
jasoncurtis@oksbi,0.8268645720843671,0.08,0.16,0.0,0.0,0.29259858561725566,0.49807946190948615,0.07354734341815039,1
jasondiaz@ybl,0.5638494983372903,0.1,0.2,0.0,0.0,0.32978860704181967,0.565996669159534,1.3776242125178753,1
jasondixon@ybl,0.2441237769582046,0.04,0.08,0.0,0.0,0.05857450264112645,0.6747681056092923,-1.1573933645074526,0
jasondonaldson@oksbi,0.2414697891048624,0.1,0.2,0.0,0.0,0.33317188622969124,0.6623717372024911,5.145034240081939,0
jasonevansdds@oksbi,0.3405248947007321,0.05,0.1,0.0,0.0,0.2161186127161229,0.7346361074733737,8.934465387979486,0
jasonferguson@ibl,0.898661755749022,0.05,0.1,0.0,0.0,0.33786636363608974,0.5608493337294317,9.72592327673149,0
jasonfleming@ybl,0.7902849537297615,0.05,0.1,0.0,0.0,0.17252068253640584,0.6007302966386833,1.303976173950582,0
jasonflores@oksbi,0.3158953838423395,0.05,0.1,0.0,0.0,0.15161619415321403,0.7446549994370547,4.459829312289536,0
jasongomez@okaxis,1.0603916567482243,0.06,0.12,0.0,0.0,0.366024293006889,0.5880943304827679,5.228217522450496,1
jasongoodwin@okaxis,0.37830348052715246,0.07,0.14,0.0,0.0,0.10046770701936053,0.6811395034583458,6.106280471017646,0
jasonhansen@oksbi,0.7805811304778878,0.11,0.22,0.0,0.0,0.33768493011445727,0.5765204330013444,-1.3906753653632187,1
jasonharrison@upi,0.5918749778526683,0.03,0.06,0.0,0.0,0.19360822900376165,0.7614461301907867,12.10290134132483,0
jasonhernandez@ibl,0.35419111625629757,0.11,0.22,0.0,0.0,0.2056381770205039,0.7391332876309696,7.632600921732223,1
jasonhill@upi,0.9689482434199386,0.1,0.2,0.0,0.0,0.12338731259579361,0.8248027784069399,7.763246718462205,0
jasonhunt@ibl,0.6546299723847835,0.06,0.12,0.0,0.0,0.22921688024760628,0.7428784796344083,9.017300284501985,0
jasonjohnson@ybl,0.3757201372246634,0.04,0.08,1.0,0.5,0.13008447851048452,0.853652129510093,5.670679711329922,0
jasonjones@ibl,0.887128141824285,0.03,0.06,1.0,0.5,0.015707765696660925,0.8087499611861052,-2.136567115254862,0
jasonlee@okaxis,0.8657340637681861,0.09,0.18,0.0,0.0,0.10879944213774242,0.7759065929425414,2.3051363422244666,1
jasonleonard@upi,0.20957157076079214,0.05,0.1,0.0,0.0,0.0025516173626362717,0.9348064874874603,-5.255266975309578,0
jasonlester@okaxis,0.6664438769596838,0.13,0.26,0.0,0.0,0.39134191482274266,0.5533565949012011,5.075362548495422,1
jasonmartinez@ybl,0.7304224231766385,0.11,0.22,0.0,0.0,0.386298883927899,0.6128763437979313,2.1539317091722663,1
jasonmay@oksbi,0.7365987498484257,0.11,0.22,0.0,0.0,0.15806211898892203,0.5928112364842304,2.7973880823653414,0
jasonmoss@upi,0.7567886190900236,0.08,0.16,0.0,0.0,0.2913483417358584,0.5715558833663625,9.020005650428256,0
jasonmyers@ybl,0.6262283079855038,0.08,0.16,0.0,0.0,0.13832243936417,0.6758209298387972,0.7150298072177033,0
jasonortiz@okaxis,0.5406652554497866,0.09,0.18,0.0,0.0,0.26843726283439046,0.5696640664206334,1.739384206139618,0
jasonortiz@oksbi,0.42578192257044967,0.08,0.16,0.0,0.0,0.32217201721839167,0.5197306620211407,3.1098664798160813,1
jasonpatel@ibl,0.4391500406633278,0.09,0.18,0.0,0.0,0.3787024978768963,0.5670813127845056,-6.199961247068163,0
jasonpearson@upi,0.3388331571464934,0.11,0.22,0.0,0.0,0.16008491033986882,0.609297790940768,1.669681721189984,0
jasonperez@upi,1.0719313506605732,0.17,0.34,0.0,0.0,0.3133191931824191,0.6334511305028837,-9.428974561430916,0
jasonperez@ybl,0.4044653344056499,0.06,0.12,0.0,0.0,0.10637138025284752,0.8114395872524095,0.07239219052130386,0
jasonpratt@oksbi,0.4739936980974825,0.04,0.08,0.0,0.0,0.3961329215174594,0.46814266256717774,7.275945266964137,0
jasonrangel@oksbi,0.7097946541985035,0.08,0.16,0.0,0.0,0.010307839505740457,0.7678527962779813,5.236332791255345,0
jasonreed@ybl,0.5140377206441344,0.1,0.2,0.0,0.0,0.2414115226004484,0.6741258523596092,0.025898447729619356,1
jasonreyes@ibl,0.7774116693545754,0.08,0.16,0.0,0.0,0.26380239266053085,0.6836708884097369,3.203991091119062,0
jasonrichardson@oksbi,0.5878089291006964,0.1,0.2,0.0,0.0,0.2752182228296515,0.6979254841145548,-2.3749478356520273,1
jasonrivera@upi,0.82782549392106,0.08,0.16,0.0,0.0,0.048155031515635605,0.9096229048294581,2.988282984252399,0
jasonroberts@oksbi,1.1499752370493777,0.11,0.22,0.0,0.0,0.37541191338925217,0.6180079875659386,17.651601427462552,1
jasonrobinson@upi,0.893906140389885,0.09,0.18,0.0,0.0,0.07247331162003312,0.8110436838596592,12.229006601859657,1
jasonrodriguez@oksbi,0.9790791467012179,0.06,0.12,0.0,0.0,0.24910136129593644,0.7303215143112504,3.2631106500863054,1
jasonrodriguez@upi,0.27520585389068236,0.06,0.12,0.0,0.0,0.08907043164923399,0.8586002919506275,3.800720824576872,0
jasonsanders@ybl,0.5759237511187174,0.05,0.1,0.0,0.0,0.12288656680850836,0.8493969006922462,-1.8978265731727548,0
jasonschaefer@okaxis,0.21439138042918804,0.04,0.08,0.0,0.0,0.21858341669124975,0.5497171740316965,-1.0089455397552518,0
jasonscott@ybl,0.5043976450661217,0.06,0.12,0.0,0.0,0.1668773674258306,0.8246005358202718,4.8109216105234704,0
jasonshields@upi,0.6306025493090687,0.11,0.22,0.0,0.0,0.06409024039060252,0.7880912819898122,0.37553717181757484,0
jasonsims@ybl,0.18385948647309236,0.08,0.16,0.0,0.0,0.06837456096833931,0.8752200807492425,7.52074797425791,0
jasonsnyder@ybl,0.45556470383280817,0.06,0.12,0.0,0.0,0.16725791526511988,0.6146979263716784,10.848428404888786,0
jasonstein@ybl,1.178524118260893,0.03,0.06,0.0,0.0,0.30291319131020034,0.5707623605558914,4.663103923905194,1
jasonstevens@oksbi,0.5631598549681056,0.06,0.12,0.0,0.0,0.35918585873911546,0.5007566483805912,3.5086860291996333,0
jasonstewart@oksbi,1.1716171952485555,0.13,0.26,0.0,0.0,0.033651064903753136,0.7609974972528911,-5.403898124553258,0
jasontaylor@ybl,0.7490481204094963,0.11,0.22,0.0,0.0,0.15724156302376044,0.6210933199688704,6.73805122636025,0
jasonvargas@ibl,0.5587051413796197,0.11,0.22,0.0,0.0,0.04009822548915065,0.9039674819660032,-2.718356507695291,0
jasonvilla@okaxis,0.7425939305834366,0.08,0.16,0.0,0.0,0.006636992253039153,0.6981083974461136,0.9099543568329009,0
jasonwagner@ybl,0.2779079100078224,0.05,0.1,0.0,0.0,0.26468747305758267,0.5836555220374173,7.797879461925675,0
jasonwalker@ybl,0.48010714978200064,0.08,0.16,0.0,0.0,0.24097977678663512,0.5710284950822218,8.14879082154516,0
jasonward@ibl,0.4634854581736801,0.08,0.16,0.0,0.0,0.06520764552595448,0.8195433775822824,0.6674623632494141,0
jasonwebb@okaxis,0.5294518237331682,0.13,0.26,0.0,0.0,0.09352513323722565,0.7036744305691822,0.9554223254000687,0
jasonwilliams@ibl,0.7945077537348255,0.14,0.28,0.0,0.0,0.009483101457807354,0.7703245327514531,-0.4965943662833592,0
jasonwood@ibl,0.15293230909462777,0.05,0.1,0.0,0.0,0.3339788822777615,0.5637878373526166,-2.989268726629554,0
jasonwood@okaxis,0.5635244839655227,0.08,0.16,0.0,0.0,0.3898762384194206,0.5465529606539357,-0.1739774105212093,1
jasonwright@upi,0.8420288003817633,0.09,0.18,0.0,0.0,0.054183814717876325,0.6964909155760659,-5.065650094573444,0
jasonyoung@ybl,0.7940336437041454,0.06,0.12,0.0,0.0,0.09259008550611925,0.6829651897680403,6.415312907541325,0
jasonzhang@okaxis,0.22345420508739597,0.03,0.06,0.0,0.0,0.34736380957877366,0.50523988839901,4.972618025809378,1
javiergutierrez@ybl,0.5744511205986769,0.11,0.22,0.0,0.0,0.37058551918247395,0.624457504563083,5.802646424352563,0
javierjones@oksbi,0.3608215710762612,0.06,0.12,0.0,0.0,0.16785095312272413,0.6816513551018216,-1.7720202528757136,0
jaybrooks@upi,0.49183080638348026,0.06,0.12,0.0,0.0,0.02024898890762965,0.8618840518436768,-2.9753528175752813,0
jaydavis@okaxis,0.8026834581162571,0.09,0.18,0.0,0.0,0.01575673347712776,0.7602913526638194,3.267571371567801,0
jaydixon@okaxis,0.7366939522723772,0.09,0.18,0.0,0.0,0.22957994642760418,0.6526519935947542,3.3205128247511264,0
jayedwards@upi,0.8804367767213513,0.02,0.04,0.0,0.0,0.15715804355727162,0.6087305944947241,2.2636508624352736,0
jaygarcia@okaxis,0.4390053148925551,0.11,0.22,0.0,0.0,0.011460971031061806,0.702280510436563,1.5525836540607527,0
jayjones@oksbi,0.17887432694042507,0.09,0.18,0.0,0.0,0.23330095692502273,0.6445025940938359,11.553878888471933,1
jaymiller@okaxis,0.19203822626221423,0.06,0.12,0.0,0.0,0.0045210146356089885,0.8158923726685496,5.130125058964892,0
jaysloan@okaxis,0.49914683444232477,0.08,0.16,0.0,0.0,0.3149487832597092,0.5076668605840096,12.853391957332455,1
jeanbarber@okaxis,1.1848679560643263,0.06,0.12,0.0,0.0,0.12257312908134864,0.7951948007081897,9.344825127158167,1
jeanblankenship@oksbi,0.6090105476759633,0.05,0.1,0.0,0.0,0.01610320120369284,0.9818021290202544,11.516354630086724,0
jeanettecollier@ybl,0.7591554446919869,0.08,0.16,1.0,0.5,0.23534088839326134,0.6260218621666096,-2.3723138317800103,1
jeanettehansen@okaxis,0.8157194363420234,0.13,0.26,0.0,0.5,0.15907376577322188,0.746210686485493,5.965854954990149,0
jeanettekelley@upi,0.5396323612875513,0.1,0.2,0.0,0.0,0.3895201653428598,0.6036991024820406,0.8411725550331348,0
jeanettemiller@ybl,0.4174107661875289,0.1,0.2,0.0,0.0,0.2176794650014809,0.7427824398533489,-5.3169335567976646,0
jeanetterogers@oksbi,0.5447231447893283,0.08,0.16,0.0,0.0,0.11009567241480332,0.7466881681832774,10.48001584777763,0
jeanettetucker@ybl,0.4913357186790285,0.04,0.08,0.0,0.0,0.28377554585358994,0.659819518936294,1.5315373714718543,0
jeanettewatkins@ybl,0.21246987932232334,0.05,0.1,0.0,0.0,0.10859680101708453,0.6582482347223773,-2.2755081513334225,0
jeanflores@upi,0.37390453950834046,0.03,0.06,0.0,0.0,0.36169731656302606,0.5448750579481707,0.9271806837565331,0
jeanneparker@okaxis,0.7190155439487061,0.1,0.2,0.0,0.0,0.14988878820295057,0.6662475293772915,-0.9811206138690962,0
jeanneyork@upi,0.46369394698095284,0.04,0.08,0.0,0.0,0.2199474251104821,0.5837516473392899,-0.468489838083336,0
jeanoliver@okaxis,0.900933162558697,0.11,0.22,0.0,0.0,0.020229241529691546,0.8111368009819406,1.8919830490867526,0
jeansalazar@okaxis,0.7911324699037733,0.09,0.18,0.0,0.0,0.17044849518089233,0.6132910496084583,11.654075965223715,0
jeansmith@okaxis,0.6840210466669466,0.08,0.16,0.0,0.0,0.332945415864398,0.6068165750900144,-0.3315860827231285,0
jeffcarlson@oksbi,0.6142546781150429,0.08,0.16,0.0,0.0,0.3222595221453368,0.5671820381402062,11.296353321095953,1
jefferybautista@okaxis,0.7869928802376487,0.03,0.06,0.0,0.0,0.0897274235414105,0.7822367214680489,7.244183979897608,0
jefferynelson@upi,0.654624533862028,0.08,0.16,0.0,0.0,0.09043162840422508,0.676639537369602,4.98135781793043,0
jefferypeterson@ibl,0.5014271674890391,0.05,0.1,0.0,0.0,0.3269221248852947,0.4993776763753123,6.7406001612593744,0
jefferyscott@oksbi,0.4095200928669759,0.05,0.1,0.0,0.0,0.3721593680677302,0.5493760170184158,3.0682783191872876,0
jefferyshepard@ybl,0.6169124902280954,0.06,0.12,0.0,0.0,0.03814436850920142,0.9575300939504842,9.43025051931713,1
jefferytaylor@oksbi,0.5204960577673079,0.09,0.18,0.0,0.0,0.18002345577049012,0.5976605471476604,5.834901316335504,1
jefferywalker@oksbi,0.5026124270885092,0.07,0.14,0.0,0.0,0.13498171158569158,0.67966167527526,-5.323329925127565,0
jeffgonzalez@upi,0.7066004094360611,0.1,0.2,0.0,0.0,0.34827538218297577,0.6262016056018715,4.481259659449825,0
jeffhardin@okaxis,0.6394764423722143,0.06,0.12,0.0,0.0,0.03340996587200751,0.6975702459272812,6.919865714963075,0
jeffharris@ybl,0.6432041760563771,0.07,0.14,0.0,0.0,0.08445037702321496,0.8814597886742279,1.5549939069939138,0
jeffpierce@ybl,0.3582851473343039,0.07,0.14,0.0,0.0,0.30098733503459774,0.5992536282086189,3.6312793635696634,0
jeffreyalexander@ybl,0.667581251913663,0.16,0.32,0.0,0.0,0.020517539592486235,0.8056047655536878,-0.06428997337203457,0
jeffreybaker@oksbi,0.6753274767529801,0.07,0.14,0.0,0.0,0.19701415228571573,0.6366908265459165,-3.8881282803178028,0
jeffreybarrett@ibl,0.6494037768497771,0.09,0.18,0.0,0.0,0.17684281387188802,0.649582267440147,-4.7518843546562,0
jeffreybeasley@oksbi,0.21374936656580984,0.06,0.12,0.0,0.0,0.13376047159549947,0.6858371553249248,-4.6853399353443175,0
jeffreyboyd@ibl,0.5586283093396502,0.09,0.18,0.0,0.0,0.15782892612756952,0.8130664199680663,6.345223712352661,0
jeffreyburch@okaxis,0.6776823726069574,0.07,0.14,0.0,0.0,0.21197623477209318,0.7227269884204349,-9.451408541881644,0
jeffreycarson@upi,0.850125153498366,0.08,0.16,0.0,0.0,0.06454694335535326,0.8427654700855217,-0.3323996348174054,0
jeffreycarter@upi,0.15159982016873508,0.03,0.06,0.0,0.0,0.22879835131343712,0.7246401522482256,-0.8282664262268891,0
jeffreychavez@oksbi,0.6988052819093852,0.08,0.16,0.0,0.0,0.32217293171999456,0.5267627312667741,1.5892023200626775,1
jeffreychristian@ybl,0.5490129413379915,0.04,0.08,0.0,0.0,0.3040643719160636,0.6161903434414191,-6.282157749681014,0
jeffreycross@ybl,0.6377502404407063,0.09,0.18,0.0,0.0,0.06155996187750948,0.7864314003337144,5.019440473703093,1
jeffreydavis@oksbi,0.8746301911198608,0.12,0.22,0.0,0.0,0.059699787896589564,0.8789291591335716,-3.365806970799495,0
jeffreydawson@upi,0.30036178329475416,0.09,0.18,0.0,0.0,0.10726974709796533,0.707735862745719,8.662027703546345,1
jeffreyedwards@oksbi,0.9768253558460336,0.13,0.26,0.0,0.0,0.1444298905364149,0.7639843965165137,-0.10882843794416175,0
jeffreyfernandez@ybl,0.6606703412354109,0.11,0.22,0.0,0.0,0.16338223256339304,0.8070548107194645,2.521934882940398,0
jeffreygardner@oksbi,0.6071604784081249,0.1,0.2,0.0,0.0,0.2718788867333381,0.5975290550149942,3.0188692827760315,0
jeffreygarza@oksbi,0.23907642267364929,0.05,0.1,0.0,0.0,0.02267217286633416,0.7036629649593511,4.22120526430286,0
jeffreygibson@ybl,0.4236324429987929,0.07,0.14,0.0,0.0,0.013869081690426555,0.8429597442157982,3.1850718874807114,0
jeffreygreen@ybl,0.7683700569623704,0.15,0.3,0.0,0.0,0.1567642251775636,0.6777859560226666,0.8644472563368408,1
jeffreyharrison@okaxis,0.4946561396073703,0.06,0.12,0.0,0.0,0.2788654768551922,0.6502236449753827,4.715242653470216,0
jeffreyhowell@ibl,1.0119708927721245,0.06,0.12,0.0,0.0,0.07737413718259303,0.9090723758013683,5.330735652474771,1
jeffreyhumphrey@upi,0.677025311755845,0.11,0.22,0.0,0.0,0.2566017925025007,0.628678851191669,-0.8256733355481023,1
jeffreyhunter@oksbi,0.9371405526821266,0.12,0.24,0.0,0.0,0.10393125517611979,0.7525696696921036,5.131839094867785,0
jeffreyjackson@upi,0.5136164420709683,0.07,0.14,0.0,0.0,0.35443444352540654,0.5786691097708386,8.95860151200848,0
jeffreyjimenez@upi,1.0491460184519645,0.11,0.22,0.0,0.0,0.35827597770664665,0.46913186589636285,6.529470980522763,1
jeffreyjohnson@oksbi,0.41635339218318496,0.05,0.1,0.0,0.0,0.1189148817125306,0.6837677419379091,7.661876208235935,0
jeffreyjones@ybl,0.7976661632383693,0.1,0.2,0.0,0.0,0.09199750158529621,0.885932405954039,3.859604244537227,0
jeffreykim@okaxis,0.7126860148017106,0.13,0.26,0.0,0.0,0.1645215888264925,0.7527516648786313,-1.680752230374396,0
jeffreylambert@ibl,1.2231765870946314,0.06,0.12,0.0,0.0,0.09621263407205949,0.6362963232793157,-1.0482222985182252,0
jeffreymcclure@ybl,0.710898285858633,0.07,0.14,0.0,0.0,0.2689535373166815,0.5566097422450751,4.599439839272058,1
jeffreymccluremd@ibl,0.30013886151464153,0.07,0.14,0.0,0.0,0.3304258738193142,0.6058649380439526,7.713818625761552,0
jeffreymedina@oksbi,0.48789979782188864,0.05,0.1,0.0,0.0,0.2692368523644868,0.6791126335392701,16.92955956997028,1
jeffreymejia@okaxis,0.285657573373976,0.06,0.12,0.0,0.0,0.32974017889973983,0.6380591128491354,7.909109722193018,0
jeffreymiller@ybl,0.6504219344222821,0.07,0.14,0.0,0.0,0.15879686488298966,0.6625762074859399,-2.85217878748751,0
jeffreymitchell@ibl,0.5063652411554233,0.07,0.14,0.0,0.0,0.06252678828354434,0.9180755587071759,-0.8363628617999117,0
jeffreymoore@okaxis,0.7430992547811521,0.08,0.16,0.0,0.0,0.29518037895903687,0.6102920807248786,14.392586579779993,1
jeffreymorgan@okaxis,0.6684746968445113,0.04,0.08,0.0,0.0,0.14418980205662155,0.7778986981478859,1.9280553401161082,1
jeffreymorrison@ybl,0.35136686382158056,0.08,0.16,0.0,0.0,0.26850833009165304,0.6429970211060676,3.2375731738064424,0
jeffreymullins@ybl,0.16321225100927386,0.06,0.12,0.0,0.0,0.10825757679270627,0.657055450379148,-1.8020846020461443,0
jeffreymurray@okaxis,1.1511399654189418,0.09,0.18,0.0,0.0,0.03249185392266907,0.9568020858225411,10.82551702787122,0
jeffreyoconnell@okaxis,0.5679443000811731,0.06,0.12,0.0,0.0,0.3970327181951054,0.4443040835861194,5.501666036603127,1
